Description: 
CoreID: M-2-5
ExptDate: April 19, 2016
 19/04/2016 16:40:24    416     54
    Time     PoolTave    LinearP1    LinearP2    LogPower     Period     SUCRate     PoolTin     CnUpFlow    CnUpCond    PoolTout    N16Power    HdupCond    PriFlow     SecFlow     CnUpTemp    HEPrTout    HEPrDelP    HEPrTin     HEScTin     HEScDelP    HEScTout    PMkUpPmp    CnUpPump    PriPump     SecPump     CoreTout    CoreTin     PowerCal     CnUpPH     PCal*100     Fans        Fan#2      BL#1Pos     BL#2Pos     BL#3Pos     BL#4Pos     RRodPos      SUCPos      RRauto     PumpRmTA    RHinside    TAinside      Fans      Fan#2fix    TAoutsid     SumpT      SumpTIn     SMkUpFlw    MFDCurr      MFDPos     P1MagAdj    P2MagAdj    LPwrComb  
    10.00    7.146e+01   5.152e+01   4.875e+01   4.600e-02  -9.990e+02   5.309e+04   7.210e+01   2.620e+01   1.890e-01   7.190e+01   1.018e+00   2.300e+00   1.697e+03   1.207e+02   0.000e+00   7.226e+01   2.513e+01   7.197e+01   7.061e+01  -6.000e-03   7.066e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.213e+01   7.191e+01   0.000e+00   6.659e+00   5.437e+00   0.000e+00   0.000e+00   1.695e+01   1.695e+01   1.695e+01   1.695e+01   1.096e+01   0.000e+00   1.000e+00  -3.277e+04  -1.000e-01   7.057e+01   0.000e+00   0.000e+00   4.416e+01   9.085e+00   0.000e+00   1.971e+01   0.000e+00  -7.871e+02   5.152e-02   4.875e-02   5.014e-02
    11.00    7.141e+01   5.147e+01   4.888e+01   4.600e-02  -9.990e+02   5.275e+04   7.211e+01   2.619e+01   1.870e-01   7.188e+01   1.048e+00   2.301e+00   1.694e+03   1.104e+02   0.000e+00   7.223e+01   2.512e+01   7.189e+01   7.073e+01  -3.000e-03   7.063e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.213e+01   7.191e+01   0.000e+00   6.655e+00   5.438e+00   0.000e+00   0.000e+00   1.695e+01   1.695e+01   1.695e+01   1.695e+01   1.096e+01   0.000e+00   1.000e+00  -3.277e+04  -1.000e-01   7.056e+01   0.000e+00   0.000e+00   4.418e+01   9.085e+00   0.000e+00   1.970e+01   0.000e+00  -7.871e+02   5.147e-02   4.888e-02   5.017e-02
    12.00    7.140e+01   5.144e+01   4.885e+01   4.600e-02  -9.990e+02   5.171e+04   7.209e+01   2.620e+01   1.810e-01   7.193e+01   1.038e+00   2.302e+00   1.702e+03   1.104e+02   0.000e+00   7.217e+01   2.517e+01   7.198e+01   7.073e+01  -9.000e-03   7.058e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.213e+01   7.191e+01   0.000e+00   6.632e+00   5.439e+00   0.000e+00   0.000e+00   1.695e+01   1.695e+01   1.695e+01   1.695e+01   1.096e+01   0.000e+00   1.000e+00  -3.277e+04  -1.000e-01   7.055e+01   0.000e+00   0.000e+00   4.415e+01   9.126e+00   0.000e+00   1.970e+01   0.000e+00  -7.871e+02   5.144e-02   4.885e-02   5.015e-02
    13.00    7.147e+01   5.146e+01   4.869e+01   4.600e-02  -9.990e+02   5.033e+04   7.209e+01   2.620e+01   1.760e-01   7.190e+01   1.028e+00   2.300e+00   1.696e+03   1.326e+02   0.000e+00   7.216e+01   2.498e+01   7.199e+01   7.066e+01  -4.100e-02   7.065e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.224e+01   7.191e+01   0.000e+00   6.688e+00   5.439e+00   0.000e+00   0.000e+00   1.695e+01   1.695e+01   1.695e+01   1.695e+01   1.096e+01   0.000e+00   1.000e+00  -3.277e+04  -1.000e-01   7.054e+01   0.000e+00   0.000e+00   4.416e+01   9.126e+00   0.000e+00   1.971e+01   0.000e+00  -7.871e+02   5.146e-02   4.869e-02   5.007e-02
    14.00    7.146e+01   5.140e+01   4.881e+01   4.600e-02  -9.990e+02   5.219e+04   7.211e+01   2.620e+01   1.760e-01   7.191e+01   1.078e+00   2.301e+00   1.701e+03   1.246e+02   0.000e+00   7.216e+01   2.526e+01   7.197e+01   7.061e+01  -3.000e-03   7.063e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.213e+01   7.191e+01   0.000e+00   6.688e+00   5.545e+00   0.000e+00   0.000e+00   1.695e+01   1.695e+01   1.695e+01   1.695e+01   1.096e+01   0.000e+00   1.000e+00  -3.277e+04  -1.000e-01   7.054e+01   0.000e+00   0.000e+00   4.416e+01   9.126e+00   0.000e+00   1.971e+01   0.000e+00  -7.871e+02   5.140e-02   4.881e-02   5.010e-02
    15.00    7.146e+01   5.145e+01   4.866e+01   4.600e-02  -9.990e+02   5.110e+04   7.214e+01   2.619e+01   1.790e-01   7.189e+01   1.088e+00   2.299e+00   1.694e+03   1.302e+02   0.000e+00   7.222e+01   2.503e+01   7.198e+01   7.065e+01  -3.000e-03   7.066e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.213e+01   7.191e+01   0.000e+00   6.681e+00   5.597e+00   0.000e+00   0.000e+00   1.695e+01   1.695e+01   1.695e+01   1.695e+01   1.096e+01   0.000e+00   1.000e+00  -3.277e+04  -1.000e-01   7.053e+01   0.000e+00   0.000e+00   4.418e+01   9.126e+00   0.000e+00   1.972e+01   0.000e+00  -7.871e+02   5.145e-02   4.866e-02   5.005e-02
    16.00    7.146e+01   5.143e+01   4.875e+01   4.700e-02  -9.990e+02   4.998e+04   7.210e+01   2.620e+01   1.580e-01   7.189e+01   1.088e+00   2.299e+00   1.690e+03   1.326e+02   0.000e+00   7.227e+01   2.535e+01   7.198e+01   7.065e+01  -3.400e-02   7.061e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.213e+01   7.191e+01   0.000e+00   6.627e+00   5.646e+00   0.000e+00   0.000e+00   1.695e+01   1.695e+01   1.695e+01   1.695e+01   1.096e+01   0.000e+00   1.000e+00  -3.277e+04  -1.050e-01   7.052e+01   0.000e+00   0.000e+00   4.415e+01   9.003e+00   0.000e+00   1.971e+01   0.000e+00  -7.871e+02   5.143e-02   4.875e-02   5.009e-02
    17.00    7.147e+01   5.144e+01   4.873e+01   4.600e-02  -9.990e+02   5.270e+04   7.213e+01   2.620e+01   1.560e-01   7.189e+01   1.088e+00   2.299e+00   1.694e+03   1.326e+02   0.000e+00   7.218e+01   2.508e+01   7.191e+01   7.066e+01  -4.400e-02   7.068e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.224e+01   7.191e+01   0.000e+00   6.690e+00   5.697e+00   0.000e+00   0.000e+00   1.695e+01   1.695e+01   1.695e+01   1.695e+01   1.096e+01   0.000e+00   1.000e+00  -3.277e+04  -1.000e-01   7.052e+01   0.000e+00   0.000e+00   4.418e+01   9.085e+00   0.000e+00   1.970e+01   0.000e+00  -7.871e+02   5.144e-02   4.873e-02   5.008e-02
    18.00    7.146e+01   5.110e+01   4.858e+01   4.600e-02  -9.990e+02   4.959e+04   7.209e+01   2.619e+01   1.680e-01   7.191e+01   1.118e+00   2.302e+00   1.693e+03   1.314e+02   0.000e+00   7.215e+01   2.511e+01   7.189e+01   7.056e+01  -9.000e-03   7.061e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.224e+01   7.191e+01   0.000e+00   6.687e+00   5.852e+00   0.000e+00   0.000e+00   1.695e+01   1.695e+01   1.695e+01   1.695e+01   1.096e+01   0.000e+00   1.000e+00  -3.277e+04  -1.000e-01   7.051e+01   0.000e+00   0.000e+00   4.418e+01   9.085e+00   0.000e+00   1.971e+01   0.000e+00  -7.871e+02   5.110e-02   4.858e-02   4.984e-02
    19.00    7.145e+01   5.128e+01   4.870e+01   4.600e-02  -9.990e+02   4.777e+04   7.213e+01   2.619e+01   1.760e-01   7.191e+01   1.148e+00   2.302e+00   1.694e+03   1.104e+02   0.000e+00   7.222e+01   2.532e+01   7.197e+01   7.061e+01  -4.100e-02   7.070e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.213e+01   7.191e+01   0.000e+00   6.622e+00   5.852e+00   0.000e+00   0.000e+00   1.695e+01   1.695e+01   1.695e+01   1.695e+01   1.096e+01   0.000e+00   1.000e+00  -3.277e+04  -1.000e-01   7.051e+01   0.000e+00   0.000e+00   4.419e+01   9.044e+00   0.000e+00   1.970e+01   0.000e+00  -7.871e+02   5.128e-02   4.870e-02   4.999e-02
    20.00    7.149e+01   5.134e+01   4.853e+01   4.700e-02  -9.990e+02   4.751e+04   7.210e+01   2.620e+01   1.610e-01   7.189e+01   1.138e+00   2.300e+00   1.695e+03   1.112e+02   0.000e+00   7.212e+01   2.503e+01   7.189e+01   7.065e+01  -4.400e-02   7.066e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.213e+01   7.191e+01   0.000e+00   6.623e+00   5.852e+00   0.000e+00   0.000e+00   1.695e+01   1.695e+01   1.695e+01   1.695e+01   1.096e+01   0.000e+00   1.000e+00  -3.277e+04  -1.000e-01   7.050e+01   0.000e+00   0.000e+00   4.416e+01   9.044e+00   0.000e+00   1.970e+01   0.000e+00  -7.871e+02   5.134e-02   4.853e-02   4.994e-02
    21.00    7.141e+01   5.126e+01   4.849e+01   4.600e-02  -9.990e+02   5.103e+04   7.216e+01   2.620e+01   1.610e-01   7.189e+01   1.138e+00   2.299e+00   1.693e+03   1.326e+02   0.000e+00   7.214e+01   2.519e+01   7.194e+01   7.065e+01  -4.700e-02   7.067e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.213e+01   7.191e+01   0.000e+00   6.688e+00   5.853e+00   0.000e+00   0.000e+00   1.695e+01   1.695e+01   1.695e+01   1.695e+01   1.096e+01   0.000e+00   1.000e+00  -3.277e+04  -1.000e-01   7.050e+01   0.000e+00   0.000e+00   4.418e+01   9.085e+00   0.000e+00   1.971e+01   0.000e+00  -7.871e+02   5.126e-02   4.849e-02   4.987e-02
    22.00    7.150e+01   5.131e+01   4.865e+01   4.600e-02  -9.990e+02   4.762e+04   7.212e+01   2.620e+01   1.750e-01   7.191e+01   1.138e+00   2.302e+00   1.703e+03   1.214e+02   0.000e+00   7.215e+01   2.513e+01   7.198e+01   7.066e+01  -1.200e-02   7.070e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.213e+01   7.191e+01   0.000e+00   6.690e+00   5.854e+00   0.000e+00   0.000e+00   1.695e+01   1.695e+01   1.695e+01   1.695e+01   1.096e+01   0.000e+00   1.000e+00  -3.277e+04  -1.000e-01   7.049e+01   0.000e+00   0.000e+00   4.418e+01   9.044e+00   0.000e+00   1.970e+01   0.000e+00  -7.871e+02   5.131e-02   4.865e-02   4.998e-02
    23.00    7.144e+01   5.119e+01   4.860e+01   4.600e-02  -9.990e+02   4.964e+04   7.212e+01   2.620e+01   1.790e-01   7.190e+01   1.138e+00   2.299e+00   1.689e+03   1.246e+02   0.000e+00   7.216e+01   2.491e+01   7.197e+01   7.065e+01  -1.600e-02   7.060e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.213e+01   7.191e+01   0.000e+00   6.624e+00   5.857e+00   0.000e+00   0.000e+00   1.695e+01   1.695e+01   1.695e+01   1.695e+01   1.096e+01   0.000e+00   1.000e+00  -3.277e+04  -1.000e-01   7.049e+01   0.000e+00   0.000e+00   4.414e+01   9.003e+00   0.000e+00   1.970e+01   0.000e+00  -7.871e+02   5.119e-02   4.860e-02   4.989e-02
    24.00    7.145e+01   5.115e+01   4.873e+01   4.700e-02  -9.990e+02   5.021e+04   7.218e+01   2.620e+01   1.700e-01   7.190e+01   1.148e+00   2.299e+00   1.694e+03   1.332e+02   0.000e+00   7.217e+01   2.475e+01   7.197e+01   7.066e+01  -4.700e-02   7.068e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.213e+01   7.191e+01   0.000e+00   6.622e+00   5.856e+00   0.000e+00   0.000e+00   1.695e+01   1.695e+01   1.695e+01   1.695e+01   1.096e+01   0.000e+00   1.000e+00  -3.277e+04  -1.000e-01   7.048e+01   0.000e+00   0.000e+00   4.416e+01   9.044e+00   0.000e+00   1.970e+01   0.000e+00  -7.871e+02   5.115e-02   4.873e-02   4.994e-02
    25.00    7.147e+01   5.126e+01   4.848e+01   4.600e-02  -9.990e+02   5.096e+04   7.211e+01   2.620e+01   1.630e-01   7.190e+01   1.168e+00   2.300e+00   1.689e+03   1.326e+02   0.000e+00   7.217e+01   2.510e+01   7.191e+01   7.067e+01  -3.000e-03   7.058e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.213e+01   7.191e+01   0.000e+00   6.684e+00   5.854e+00   0.000e+00   0.000e+00   1.695e+01   1.695e+01   1.695e+01   1.695e+01   1.096e+01   0.000e+00   1.000e+00  -3.277e+04  -1.050e-01   7.048e+01   0.000e+00   0.000e+00   4.417e+01   9.248e+00   0.000e+00   1.970e+01   0.000e+00  -7.871e+02   5.126e-02   4.848e-02   4.987e-02
    26.00    7.147e+01   5.131e+01   4.863e+01   4.600e-02  -9.990e+02   5.248e+04   7.214e+01   2.619e+01   1.890e-01   7.190e+01   1.178e+00   2.302e+00   1.694e+03   1.320e+02   0.000e+00   7.216e+01   2.548e+01   7.196e+01   7.068e+01  -3.400e-02   7.069e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.213e+01   7.191e+01   0.000e+00   6.689e+00   5.853e+00   0.000e+00   0.000e+00   1.695e+01   1.695e+01   1.695e+01   1.695e+01   1.096e+01   0.000e+00   1.000e+00  -3.277e+04  -1.000e-01   7.046e+01   0.000e+00   0.000e+00   4.417e+01   9.248e+00   0.000e+00   1.970e+01   0.000e+00  -7.871e+02   5.131e-02   4.863e-02   4.997e-02
    27.00    7.147e+01   5.117e+01   4.841e+01   4.600e-02  -9.990e+02   5.155e+04   7.211e+01   2.620e+01   2.160e-01   7.192e+01   1.208e+00   2.299e+00   1.696e+03   1.214e+02   0.000e+00   7.217e+01   2.495e+01   7.197e+01   7.066e+01  -3.700e-02   7.068e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.213e+01   7.191e+01   0.000e+00   6.628e+00   5.853e+00   0.000e+00   0.000e+00   1.695e+01   1.695e+01   1.695e+01   1.695e+01   1.096e+01   0.000e+00   1.000e+00  -3.277e+04  -1.050e-01   7.046e+01   0.000e+00   0.000e+00   4.415e+01   9.289e+00   0.000e+00   1.970e+01   0.000e+00  -7.871e+02   5.117e-02   4.841e-02   4.979e-02
    28.00    7.148e+01   5.118e+01   4.842e+01   4.700e-02  -9.990e+02   4.889e+04   7.212e+01   2.620e+01   2.040e-01   7.190e+01   1.198e+00   2.300e+00   1.696e+03   1.104e+02   0.000e+00   7.228e+01   2.515e+01   7.200e+01   7.066e+01  -3.400e-02   7.068e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.213e+01   7.191e+01   0.000e+00   6.622e+00   5.697e+00   0.000e+00   0.000e+00   1.695e+01   1.695e+01   1.695e+01   1.695e+01   1.096e+01   0.000e+00   1.000e+00  -3.277e+04  -1.000e-01   7.046e+01   0.000e+00   0.000e+00   4.416e+01   9.330e+00   0.000e+00   1.970e+01   0.000e+00  -7.871e+02   5.118e-02   4.842e-02   4.980e-02
    29.00    7.147e+01   5.120e+01   4.858e+01   4.700e-02  -9.990e+02   5.021e+04   7.214e+01   2.620e+01   1.960e-01   7.191e+01   1.168e+00   2.300e+00   1.689e+03   1.104e+02   0.000e+00   7.227e+01   2.523e+01   7.198e+01   7.066e+01  -4.700e-02   7.061e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.213e+01   7.191e+01   0.000e+00   6.680e+00   5.695e+00   0.000e+00   0.000e+00   1.695e+01   1.695e+01   1.695e+01   1.695e+01   1.096e+01   0.000e+00   1.000e+00  -3.277e+04  -1.000e-01   7.046e+01   0.000e+00   0.000e+00   4.413e+01   9.166e+00   0.000e+00   1.970e+01   0.000e+00  -7.871e+02   5.120e-02   4.858e-02   4.989e-02
    30.00    7.152e+01   5.094e+01   4.839e+01   4.600e-02  -9.990e+02   5.195e+04   7.212e+01   2.620e+01   1.890e-01   7.191e+01   1.168e+00   2.301e+00   1.689e+03   1.252e+02   0.000e+00   7.227e+01   2.496e+01   7.191e+01   7.073e+01  -4.400e-02   7.064e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.213e+01   7.191e+01   0.000e+00   6.687e+00   5.693e+00   0.000e+00   0.000e+00   1.695e+01   1.695e+01   1.695e+01   1.695e+01   1.096e+01   0.000e+00   1.000e+00  -3.277e+04  -1.000e-01   7.045e+01   0.000e+00   0.000e+00   4.417e+01   9.003e+00   0.000e+00   1.970e+01   0.000e+00  -7.871e+02   5.094e-02   4.839e-02   4.967e-02
    31.00    7.150e+01   5.114e+01   4.851e+01   4.600e-02  -9.990e+02   4.831e+04   7.209e+01   2.620e+01   1.820e-01   7.190e+01   1.218e+00   2.299e+00   1.686e+03   1.187e+02   0.000e+00   7.214e+01   2.505e+01   7.199e+01   7.062e+01  -3.000e-03   7.067e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.213e+01   7.191e+01   0.000e+00   6.688e+00   5.642e+00   0.000e+00   0.000e+00   1.695e+01   1.695e+01   1.695e+01   1.695e+01   1.097e+01   0.000e+00   1.000e+00  -3.277e+04  -1.000e-01   7.045e+01   0.000e+00   0.000e+00   4.416e+01   9.085e+00   0.000e+00   1.970e+01   0.000e+00  -7.871e+02   5.114e-02   4.851e-02   4.983e-02
    32.00    7.148e+01   5.110e+01   4.847e+01   4.500e-02  -9.990e+02   5.155e+04   7.209e+01   2.620e+01   1.910e-01   7.194e+01   1.208e+00   2.299e+00   1.699e+03   1.314e+02   0.000e+00   7.215e+01   2.515e+01   7.201e+01   7.068e+01  -4.700e-02   7.069e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.213e+01   7.191e+01   0.000e+00   6.648e+00   5.538e+00   0.000e+00   0.000e+00   1.695e+01   1.695e+01   1.695e+01   1.695e+01   1.103e+01   0.000e+00   1.000e+00  -3.277e+04  -1.000e-01   7.045e+01   0.000e+00   0.000e+00   4.417e+01   9.085e+00   0.000e+00   1.970e+01   0.000e+00  -7.871e+02   5.110e-02   4.847e-02   4.979e-02
    33.00    7.147e+01   5.115e+01   4.855e+01   4.600e-02  -9.990e+02   5.138e+04   7.212e+01   2.620e+01   1.860e-01   7.190e+01   1.218e+00   2.300e+00   1.694e+03   1.284e+02   0.000e+00   7.216e+01   2.520e+01   7.199e+01   7.062e+01  -3.700e-02   7.069e+01   0.000e+00   1.000e+00   1.000e+00   0.000e+00   7.213e+01   7.191e+01   0.000e+00   6.679e+00   5.487e+00   0.000e+00   0.000e+00   1.695e+01   1.695e+01   1.695e+01   1.695e+01   1.103e+01   0.000e+00   1.000e+00  -3.277e+04  -1.050e-01   7.044e+01   0.000e+00   0.000e+00   4.413e+01   9.085e+00   0.000e+00   1.973e+01   0.000e+00  -7.871e+02   5.115e-02   4.855e-02   4.985e-02
